,order_id,customer_id,product_id,quantity,order_date,price,Total,year
1218,O01219,C0329,P083,2,2023-06-27,255.54,511.08,2023
1219,O01220,C0323,P057,2,2023-06-05,621.97,1243.94,2023
1220,O01221,C0002,P052,2,2023-06-08,940.13,1880.26,2023
1221,O01222,C0322,P040,3,2023-06-04,380.06,1140.18,2023
1222,O01223,C0295,P011,1,2023-06-19,761.43,761.43,2023
1223,O01224,C0081,P032,5,2023-06-24,815.5,4077.5,2023
1224,O01225,C0366,P099,2,2023-06-17,698.17,1396.34,2023
1225,O01226,C0434,P077,4,2023-06-30,233.11,932.44,2023
1226,O01227,C0406,P041,4,2023-06-04,465.37,1861.48,2023
1227,O01228,C0245,P095,2,2023-06-17,23.02,46.04,2023
1228,O01229,C0134,P023,5,2023-06-22,71.16,355.79999999999995,2023
1229,O01230,C0424,P042,3,2023-06-27,304.87,914.61,2023
1230,O01231,C0102,P011,4,2023-06-19,761.43,3045.72,2023
1231,O01232,C0189,P024,4,2023-06-25,742.42,2969.68,2023
1232,O01233,C0449,P049,5,2023-06-30,906.94,4534.700000000001,2023
1233,O01234,C0115,P003,1,2023-06-17,339.92,339.92,2023
1234,O01235,C0473,P072,5,2023-06-09,847.22,4236.1,2023
1235,O01236,C0321,P030,1,2023-06-16,167.84,167.84,2023
1236,O01237,C0499,P060,2,2023-06-29,789.65,1579.3,2023
1237,O01238,C0135,P090,2,2023-06-03,947.55,1895.1,2023
1238,O01239,C0026,P052,5,2023-06-08,940.13,4700.65,2023
1239,O01240,C0220,P077,3,2023-06-20,233.11,699.33,2023
1240,O01241,C0077,P012,3,2023-06-04,597.66,1792.98,2023
1241,O01242,C0088,P073,1,2023-06-25,131.85,131.85,2023
1242,O01243,C0008,P092,5,2023-06-26,588.3,2941.5,2023
1243,O01244,C0223,P099,4,2023-06-11,698.17,2792.68,2023
1244,O01245,C0424,P087,4,2023-06-11,585.47,2341.88,2023
1245,O01246,C0061,P029,2,2023-06-27,205.62,411.24,2023
1246,O01247,C0098,P035,3,2023-06-19,362.04,1086.1200000000001,2023
1247,O01248,C0383,P064,4,2023-06-24,745.23,2980.92,2023
1248,O01249,C0067,P056,2,2023-06-13,795.06,1590.12,2023
1249,O01250,C0308,P028,3,2023-06-26,796.29,2388.87,2023
1250,O01251,C0373,P087,2,2023-06-24,585.47,1170.94,2023
1251,O01252,C0215,P024,4,2023-06-24,742.42,2969.68,2023
1252,O01253,C0406,P019,1,2023-06-08,128.68,128.68,2023
1253,O01254,C0149,P034,2,2023-06-30,525.45,1050.9,2023
1254,O01255,C0317,P058,2,2023-06-14,535.79,1071.58,2023
1255,O01256,C0190,P075,4,2023-06-07,798.31,3193.24,2023
1256,O01257,C0044,P002,4,2023-06-05,56.56,226.24,2023
1257,O01258,C0069,P042,4,2023-06-04,304.87,1219.48,2023
1258,O01259,C0352,P028,4,2023-06-06,796.29,3185.16,2023
1259,O01260,C0363,P055,5,2023-06-07,143.58,717.9000000000001,2023
1260,O01261,C0132,P010,1,2023-06-09,683.1,683.1,2023
1261,O01262,C0286,P008,1,2023-06-15,810.83,810.83,2023
1262,O01263,C0171,P031,4,2023-06-14,168.44,673.76,2023
1263,O01264,C0466,P046,5,2023-06-09,900.08,4500.400000000001,2023
1264,O01265,C0481,P086,5,2023-06-28,908.91,4544.55,2023
1265,O01266,C0364,P096,1,2023-06-19,872.76,872.76,2023
1266,O01267,C0003,P033,5,2023-06-02,666.87,3334.35,2023
1267,O01268,C0318,P049,3,2023-06-16,906.94,2720.82,2023
1268,O01269,C0203,P086,3,2023-06-18,908.91,2726.73,2023
1269,O01270,C0068,P072,1,2023-06-12,847.22,847.22,2023
1270,O01271,C0298,P023,3,2023-06-23,71.16,213.48,2023
1271,O01272,C0087,P065,4,2023-06-04,38.36,153.44,2023
1272,O01273,C0477,P044,4,2023-06-11,505.21,2020.84,2023
1273,O01274,C0068,P012,3,2023-06-18,597.66,1792.98,2023
1274,O01275,C0364,P068,4,2023-06-14,877.38,3509.52,2023
1275,O01276,C0073,P034,1,2023-06-16,525.45,525.45,2023
1276,O01277,C0161,P006,2,2023-06-22,990.01,1980.02,2023
1277,O01278,C0256,P036,3,2023-06-08,877.81,2633.43,2023
1278,O01279,C0475,P056,3,2023-06-09,795.06,2385.18,2023
1279,O01280,C0463,P034,5,2023-06-29,525.45,2627.25,2023
1280,O01281,C0425,P098,3,2023-06-26,567.31,1701.9299999999998,2023
1281,O01282,C0265,P041,4,2023-06-30,465.37,1861.48,2023
1282,O01283,C0458,P022,3,2023-06-05,185.33,555.99,2023
1283,O01284,C0378,P063,2,2023-06-12,252.25,504.5,2023
1284,O01285,C0285,P085,4,2023-06-16,185.69,742.76,2023
1285,O01286,C0028,P025,2,2023-06-23,576.6,1153.2,2023
1286,O01287,C0028,P030,2,2023-06-12,167.84,335.68,2023
1287,O01288,C0019,P061,3,2023-06-27,155.92,467.76,2023
1288,O01289,C0084,P091,4,2023-06-10,157.58,630.32,2023
1289,O01290,C0224,P015,4,2023-06-01,352.12,1408.48,2023
1290,O01291,C0021,P057,3,2023-06-21,621.97,1865.91,2023
1291,O01292,C0364,P072,4,2023-06-29,847.22,3388.88,2023
1292,O01293,C0235,P064,1,2023-06-20,745.23,745.23,2023
1293,O01294,C0434,P093,2,2023-06-02,508.36,1016.72,2023
1294,O01295,C0064,P045,1,2023-06-27,236.05,236.05,2023
1295,O01296,C0105,P037,2,2023-06-24,395.48,790.96,2023
1296,O01297,C0428,P022,5,2023-06-22,185.33,926.6500000000001,2023
1297,O01298,C0411,P083,3,2023-07-19,255.54,766.62,2023
1298,O01299,C0166,P008,1,2023-07-29,810.83,810.83,2023
1299,O01300,C0281,P078,4,2023-07-22,723.64,2894.56,2023
1300,O01301,C0048,P052,3,2023-07-19,940.13,2820.39,2023
1301,O01302,C0092,P031,4,2023-07-07,168.44,673.76,2023
1302,O01303,C0046,P003,2,2023-07-19,339.92,679.84,2023
1303,O01304,C0084,P050,4,2023-07-01,626.12,2504.48,2023
1304,O01305,C0146,P083,2,2023-07-17,255.54,511.08,2023
1305,O01306,C0062,P039,4,2023-07-25,441.94,1767.76,2023
1306,O01307,C0411,P056,3,2023-07-19,795.06,2385.18,2023
1307,O01308,C0463,P088,5,2023-07-06,403.85,2019.25,2023
1308,O01309,C0068,P046,1,2023-07-14,900.08,900.08,2023
1309,O01310,C0427,P048,5,2023-07-30,545.84,2729.2000000000003,2023
1310,O01311,C0103,P063,4,2023-07-03,252.25,1009.0,2023
1311,O01312,C0454,P050,4,2023-07-08,626.12,2504.48,2023
1312,O01313,C0138,P073,5,2023-07-25,131.85,659.25,2023
1313,O01314,C0217,P012,4,2023-07-16,597.66,2390.64,2023
1314,O01315,C0416,P048,5,2023-07-22,545.84,2729.2000000000003,2023
1315,O01316,C0096,P056,4,2023-07-04,795.06,3180.24,2023
1316,O01317,C0048,P006,5,2023-07-29,990.01,4950.05,2023
1317,O01318,C0175,P060,2,2023-07-11,789.65,1579.3,2023
1318,O01319,C0332,P088,2,2023-07-01,403.85,807.7,2023
1319,O01320,C0477,P064,5,2023-07-10,745.23,3726.15,2023
1320,O01321,C0323,P083,5,2023-07-22,255.54,1277.7,2023
1321,O01322,C0043,P038,4,2023-07-22,817.52,3270.08,2023
1322,O01323,C0224,P011,4,2023-07-04,761.43,3045.72,2023
1323,O01324,C0154,P020,2,2023-07-13,732.21,1464.42,2023
1324,O01325,C0351,P039,2,2023-07-12,441.94,883.88,2023
1325,O01326,C0268,P055,3,2023-07-19,143.58,430.74,2023
1326,O01327,C0292,P007,5,2023-07-30,325.74,1628.7,2023
1327,O01328,C0040,P006,5,2023-07-31,990.01,4950.05,2023
1328,O01329,C0056,P066,4,2023-07-04,572.04,2288.16,2023
1329,O01330,C0212,P013,4,2023-07-27,474.22,1896.88,2023
1330,O01331,C0339,P093,5,2023-07-11,508.36,2541.8,2023
1331,O01332,C0417,P033,3,2023-07-05,666.87,2000.6100000000001,2023
1332,O01333,C0131,P075,1,2023-07-01,798.31,798.31,2023
1333,O01334,C0394,P065,1,2023-07-03,38.36,38.36,2023
1334,O01335,C0059,P095,4,2023-07-15,23.02,92.08,2023
1335,O01336,C0092,P024,4,2023-07-27,742.42,2969.68,2023
1336,O01337,C0024,P011,4,2023-07-23,761.43,3045.72,2023
1337,O01338,C0449,P091,3,2023-07-22,157.58,472.74,2023
1338,O01339,C0161,P076,4,2023-07-16,154.17,616.68,2023
1339,O01340,C0388,P086,4,2023-07-15,908.91,3635.64,2023
1340,O01341,C0320,P034,3,2023-07-21,525.45,1576.3500000000001,2023
1341,O01342,C0495,P024,2,2023-07-31,742.42,1484.84,2023
1342,O01343,C0095,P011,5,2023-07-09,761.43,3807.1499999999996,2023
1343,O01344,C0133,P087,1,2023-07-20,585.47,585.47,2023
1344,O01345,C0223,P069,1,2023-07-22,345.37,345.37,2023
1345,O01346,C0003,P051,1,2023-07-01,121.31,121.31,2023
1346,O01347,C0007,P022,4,2023-07-11,185.33,741.32,2023
1347,O01348,C0236,P089,4,2023-07-02,464.7,1858.8,2023
1348,O01349,C0445,P085,5,2023-07-21,185.69,928.45,2023
1349,O01350,C0372,P063,3,2023-07-20,252.25,756.75,2023
1350,O01351,C0317,P079,3,2023-07-31,721.44,2164.32,2023
1351,O01352,C0354,P087,4,2023-07-15,585.47,2341.88,2023
1352,O01353,C0412,P039,1,2023-07-11,441.94,441.94,2023
1353,O01354,C0065,P018,1,2023-07-31,965.2,965.2,2023
1354,O01355,C0098,P015,1,2023-07-24,352.12,352.12,2023
1355,O01356,C0357,P025,1,2023-07-24,576.6,576.6,2023
1356,O01357,C0108,P062,2,2023-07-30,315.16,630.32,2023
1357,O01358,C0333,P031,4,2023-07-31,168.44,673.76,2023
1358,O01359,C0432,P081,5,2023-07-26,695.48,3477.4,2023
1359,O01360,C0098,P012,3,2023-07-19,597.66,1792.98,2023
1360,O01361,C0395,P060,2,2023-07-05,789.65,1579.3,2023
1361,O01362,C0243,P055,1,2023-07-07,143.58,143.58,2023
1362,O01363,C0060,P022,2,2023-07-28,185.33,370.66,2023
1363,O01364,C0379,P090,4,2023-07-02,947.55,3790.2,2023
1364,O01365,C0351,P044,5,2023-08-16,505.21,2526.0499999999997,2023
1365,O01366,C0437,P092,4,2023-08-01,588.3,2353.2,2023
1366,O01367,C0068,P038,4,2023-08-28,817.52,3270.08,2023
1367,O01368,C0492,P054,3,2023-08-15,338.23,1014.69,2023
1368,O01369,C0408,P061,2,2023-08-19,155.92,311.84,2023
1369,O01370,C0319,P027,3,2023-08-08,144.07,432.21,2023
1370,O01371,C0354,P096,1,2023-08-07,872.76,872.76,2023
1371,O01372,C0342,P062,2,2023-08-10,315.16,630.32,2023
1372,O01373,C0089,P026,2,2023-08-19,842.62,1685.24,2023
1373,O01374,C0311,P063,1,2023-08-27,252.25,252.25,2023
1374,O01375,C0407,P054,4,2023-08-27,338.23,1352.92,2023
1375,O01376,C0156,P031,2,2023-08-13,168.44,336.88,2023
1376,O01377,C0286,P007,1,2023-08-02,325.74,325.74,2023
1377,O01378,C0184,P034,3,2023-08-11,525.45,1576.3500000000001,2023
1378,O01379,C0347,P021,2,2023-08-01,938.65,1877.3,2023
1379,O01380,C0424,P065,1,2023-08-04,38.36,38.36,2023
1380,O01381,C0414,P009,3,2023-08-21,258.37,775.11,2023
1381,O01382,C0221,P015,5,2023-08-28,352.12,1760.6,2023
1382,O01383,C0117,P016,5,2023-08-23,929.88,4649.4,2023
1383,O01384,C0115,P063,3,2023-08-14,252.25,756.75,2023
1384,O01385,C0175,P046,1,2023-08-14,900.08,900.08,2023
1385,O01386,C0395,P072,3,2023-08-28,847.22,2541.66,2023
1386,O01387,C0459,P020,5,2023-08-16,732.21,3661.05,2023
1387,O01388,C0310,P086,1,2023-08-24,908.91,908.91,2023
1388,O01389,C0362,P007,4,2023-08-19,325.74,1302.96,2023
1389,O01390,C0410,P059,1,2023-08-20,894.42,894.42,2023
1390,O01391,C0500,P014,5,2023-08-24,414.78,2073.8999999999996,2023
1391,O01392,C0313,P014,5,2023-08-18,414.78,2073.8999999999996,2023
1392,O01393,C0022,P065,1,2023-08-10,38.36,38.36,2023
1393,O01394,C0086,P081,1,2023-08-02,695.48,695.48,2023
1394,O01395,C0446,P027,3,2023-08-16,144.07,432.21,2023
1395,O01396,C0081,P094,3,2023-08-13,613.4,1840.1999999999998,2023
1396,O01397,C0363,P057,5,2023-08-16,621.97,3109.8500000000004,2023
1397,O01398,C0256,P094,1,2023-08-17,613.4,613.4,2023
1398,O01399,C0079,P083,3,2023-08-19,255.54,766.62,2023
1399,O01400,C0172,P018,1,2023-08-24,965.2,965.2,2023
1400,O01401,C0435,P026,4,2023-08-20,842.62,3370.48,2023
1401,O01402,C0497,P054,1,2023-08-30,338.23,338.23,2023
1402,O01403,C0126,P061,3,2023-08-22,155.92,467.76,2023
1403,O01404,C0147,P065,2,2023-08-29,38.36,76.72,2023
1404,O01405,C0044,P035,3,2023-08-27,362.04,1086.1200000000001,2023
1405,O01406,C0367,P097,4,2023-08-28,932.46,3729.84,2023
1406,O01407,C0185,P081,2,2023-08-16,695.48,1390.96,2023
1407,O01408,C0078,P097,5,2023-08-08,932.46,4662.3,2023
1408,O01409,C0216,P030,2,2023-08-23,167.84,335.68,2023
1409,O01410,C0411,P055,4,2023-08-02,143.58,574.32,2023
1410,O01411,C0471,P053,4,2023-08-17,629.57,2518.28,2023
1411,O01412,C0488,P067,3,2023-08-01,763.65,2290.95,2023
1412,O01413,C0484,P004,4,2023-08-14,138.74,554.96,2023
1413,O01414,C0075,P099,1,2023-08-19,698.17,698.17,2023
1414,O01415,C0368,P067,1,2023-08-11,763.65,763.65,2023
1415,O01416,C0044,P044,3,2023-08-18,505.21,1515.6299999999999,2023
1416,O01417,C0206,P099,2,2023-08-03,698.17,1396.34,2023
1417,O01418,C0223,P008,4,2023-08-09,810.83,3243.32,2023
1418,O01419,C0389,P005,2,2023-08-29,68.06,136.12,2023
1419,O01420,C0463,P074,1,2023-08-21,400.3,400.3,2023
1420,O01421,C0324,P092,5,2023-08-14,588.3,2941.5,2023
1421,O01422,C0499,P038,4,2023-08-29,817.52,3270.08,2023
1422,O01423,C0206,P088,5,2023-08-16,403.85,2019.25,2023
1423,O01424,C0448,P039,3,2023-08-04,441.94,1325.82,2023
1424,O01425,C0466,P045,1,2023-08-16,236.05,236.05,2023
1425,O01426,C0424,P036,5,2023-08-20,877.81,4389.049999999999,2023
1426,O01427,C0313,P019,4,2023-08-31,128.68,514.72,2023
1427,O01428,C0229,P083,2,2023-08-21,255.54,511.08,2023
1428,O01429,C0455,P070,5,2023-08-12,822.15,4110.75,2023
1429,O01430,C0404,P080,4,2023-08-15,642.94,2571.76,2023
1430,O01431,C0358,P045,4,2023-08-23,236.05,944.2,2023
1431,O01432,C0398,P026,3,2023-08-14,842.62,2527.86,2023
1432,O01433,C0044,P005,5,2023-08-01,68.06,340.3,2023
1433,O01434,C0172,P050,2,2023-08-06,626.12,1252.24,2023
1434,O01435,C0267,P070,3,2023-08-10,822.15,2466.45,2023
1435,O01436,C0110,P012,5,2023-08-24,597.66,2988.2999999999997,2023
1436,O01437,C0283,P040,5,2023-08-07,380.06,1900.3,2023
1437,O01438,C0175,P097,2,2023-08-16,932.46,1864.92,2023
1438,O01439,C0012,P004,5,2023-08-12,138.74,693.7,2023
1439,O01440,C0304,P034,2,2023-08-15,525.45,1050.9,2023
1440,O01441,C0427,P100,3,2023-08-08,922.89,2768.67,2023
1441,O01442,C0372,P055,5,2023-08-17,143.58,717.9000000000001,2023
1442,O01443,C0057,P094,1,2023-08-08,613.4,613.4,2023
1443,O01444,C0431,P048,3,2023-08-19,545.84,1637.52,2023
1444,O01445,C0322,P065,3,2023-08-30,38.36,115.08,2023
1445,O01446,C0218,P017,4,2023-09-02,831.47,3325.88,2023
1446,O01447,C0110,P058,1,2023-09-25,535.79,535.79,2023
1447,O01448,C0190,P087,5,2023-09-21,585.47,2927.3500000000004,2023
1448,O01449,C0207,P076,5,2023-09-04,154.17,770.8499999999999,2023
1449,O01450,C0266,P100,4,2023-09-15,922.89,3691.56,2023
1450,O01451,C0447,P034,5,2023-09-10,525.45,2627.25,2023
1451,O01452,C0256,P082,4,2023-09-19,545.01,2180.04,2023
1452,O01453,C0226,P089,4,2023-09-24,464.7,1858.8,2023
1453,O01454,C0375,P054,2,2023-09-01,338.23,676.46,2023
1454,O01455,C0074,P065,2,2023-09-15,38.36,76.72,2023
1455,O01456,C0249,P092,4,2023-09-11,588.3,2353.2,2023
1456,O01457,C0067,P091,5,2023-09-08,157.58,787.9000000000001,2023
1457,O01458,C0442,P068,1,2023-09-26,877.38,877.38,2023
1458,O01459,C0356,P028,4,2023-09-24,796.29,3185.16,2023
1459,O01460,C0243,P005,2,2023-09-19,68.06,136.12,2023
1460,O01461,C0484,P072,3,2023-09-19,847.22,2541.66,2023
1461,O01462,C0472,P016,5,2023-09-23,929.88,4649.4,2023
1462,O01463,C0437,P053,1,2023-09-29,629.57,629.57,2023
1463,O01464,C0062,P048,5,2023-09-21,545.84,2729.2000000000003,2023
1464,O01465,C0149,P006,5,2023-09-22,990.01,4950.05,2023
1465,O01466,C0079,P016,3,2023-09-18,929.88,2789.64,2023
1466,O01467,C0157,P048,3,2023-09-28,545.84,1637.52,2023
1467,O01468,C0151,P063,1,2023-09-20,252.25,252.25,2023
1468,O01469,C0406,P019,2,2023-09-08,128.68,257.36,2023
1469,O01470,C0402,P076,4,2023-09-12,154.17,616.68,2023
1470,O01471,C0025,P040,3,2023-09-10,380.06,1140.18,2023
1471,O01472,C0111,P024,4,2023-09-10,742.42,2969.68,2023
1472,O01473,C0002,P016,5,2023-09-22,929.88,4649.4,2023
1473,O01474,C0179,P009,1,2023-09-26,258.37,258.37,2023
1474,O01475,C0214,P062,5,2023-09-27,315.16,1575.8000000000002,2023
1475,O01476,C0159,P073,4,2023-09-23,131.85,527.4,2023
1476,O01477,C0461,P044,4,2023-09-19,505.21,2020.84,2023
1477,O01478,C0244,P093,5,2023-09-22,508.36,2541.8,2023
1478,O01479,C0068,P098,2,2023-09-05,567.31,1134.62,2023
1479,O01480,C0259,P082,4,2023-09-23,545.01,2180.04,2023
1480,O01481,C0390,P058,4,2023-09-13,535.79,2143.16,2023
1481,O01482,C0077,P094,3,2023-09-17,613.4,1840.1999999999998,2023
1482,O01483,C0046,P080,5,2023-09-24,642.94,3214.7000000000003,2023
1483,O01484,C0210,P050,2,2023-09-08,626.12,1252.24,2023
1484,O01485,C0461,P051,3,2023-09-04,121.31,363.93,2023
1485,O01486,C0277,P006,4,2023-09-11,990.01,3960.04,2023
1486,O01487,C0377,P036,1,2023-09-17,877.81,877.81,2023
1487,O01488,C0444,P022,1,2023-09-19,185.33,185.33,2023
1488,O01489,C0293,P081,3,2023-09-07,695.48,2086.44,2023
1489,O01490,C0288,P083,1,2023-09-27,255.54,255.54,2023
1490,O01491,C0330,P072,1,2023-09-25,847.22,847.22,2023
1491,O01492,C0099,P080,5,2023-09-12,642.94,3214.7000000000003,2023
1492,O01493,C0296,P097,1,2023-09-15,932.46,932.46,2023
1493,O01494,C0491,P073,5,2023-09-04,131.85,659.25,2023
1494,O01495,C0097,P097,4,2023-09-05,932.46,3729.84,2023
1495,O01496,C0258,P003,1,2023-09-23,339.92,339.92,2023
1496,O01497,C0338,P069,2,2023-09-14,345.37,690.74,2023
1497,O01498,C0493,P003,3,2023-09-27,339.92,1019.76,2023
1498,O01499,C0403,P027,2,2023-09-14,144.07,288.14,2023
1499,O01500,C0425,P091,5,2023-09-03,157.58,787.9000000000001,2023
1500,O01501,C0228,P011,5,2023-09-03,761.43,3807.1499999999996,2023
1501,O01502,C0311,P042,4,2023-09-02,304.87,1219.48,2023
1502,O01503,C0346,P013,2,2023-10-02,474.22,948.44,2023
1503,O01504,C0391,P072,2,2023-10-16,847.22,1694.44,2023
1504,O01505,C0156,P073,4,2023-10-28,131.85,527.4,2023
1505,O01506,C0229,P011,5,2023-10-30,761.43,3807.1499999999996,2023
1506,O01507,C0105,P019,3,2023-10-01,128.68,386.04,2023
1507,O01508,C0277,P022,2,2023-10-11,185.33,370.66,2023
1508,O01509,C0276,P055,5,2023-10-14,143.58,717.9000000000001,2023
1509,O01510,C0232,P006,1,2023-10-06,990.01,990.01,2023
1510,O01511,C0417,P060,5,2023-10-14,789.65,3948.25,2023
1511,O01512,C0149,P084,2,2023-10-01,348.97,697.94,2023
1512,O01513,C0001,P008,4,2023-10-28,810.83,3243.32,2023
1513,O01514,C0140,P077,3,2023-10-17,233.11,699.33,2023
1514,O01515,C0430,P088,4,2023-10-11,403.85,1615.4,2023
1515,O01516,C0180,P081,2,2023-10-13,695.48,1390.96,2023
1516,O01517,C0300,P066,3,2023-10-09,572.04,1716.12,2023
1517,O01518,C0024,P021,5,2023-10-03,938.65,4693.25,2023
1518,O01519,C0289,P009,3,2023-10-04,258.37,775.11,2023
1519,O01520,C0046,P051,1,2023-10-04,121.31,121.31,2023
1520,O01521,C0426,P018,5,2023-10-18,965.2,4826.0,2023
1521,O01522,C0144,P056,2,2023-10-06,795.06,1590.12,2023
1522,O01523,C0313,P065,3,2023-10-10,38.36,115.08,2023
1523,O01524,C0453,P088,3,2023-10-05,403.85,1211.5500000000002,2023
1524,O01525,C0326,P034,4,2023-10-06,525.45,2101.8,2023
1525,O01526,C0140,P032,3,2023-10-09,815.5,2446.5,2023
1526,O01527,C0175,P027,4,2023-10-25,144.07,576.28,2023
1527,O01528,C0492,P077,3,2023-10-03,233.11,699.33,2023
1528,O01529,C0009,P089,2,2023-10-05,464.7,929.4,2023
1529,O01530,C0331,P001,5,2023-10-10,534.93,2674.6499999999996,2023
1530,O01531,C0244,P001,1,2023-10-31,534.93,534.93,2023
1531,O01532,C0345,P023,4,2023-10-14,71.16,284.64,2023
1532,O01533,C0285,P090,4,2023-10-22,947.55,3790.2,2023
1533,O01534,C0391,P051,5,2023-10-06,121.31,606.55,2023
1534,O01535,C0042,P084,1,2023-10-02,348.97,348.97,2023
1535,O01536,C0276,P004,4,2023-10-20,138.74,554.96,2023
1536,O01537,C0345,P016,3,2023-10-31,929.88,2789.64,2023
1537,O01538,C0498,P049,5,2023-10-11,906.94,4534.700000000001,2023
1538,O01539,C0184,P050,2,2023-10-06,626.12,1252.24,2023
1539,O01540,C0430,P099,1,2023-10-01,698.17,698.17,2023
1540,O01541,C0064,P060,3,2023-10-23,789.65,2368.95,2023
1541,O01542,C0480,P025,4,2023-10-02,576.6,2306.4,2023
1542,O01543,C0005,P029,1,2023-10-10,205.62,205.62,2023
1543,O01544,C0389,P036,3,2023-10-13,877.81,2633.43,2023
1544,O01545,C0099,P012,5,2023-10-04,597.66,2988.2999999999997,2023
1545,O01546,C0321,P039,2,2023-10-11,441.94,883.88,2023
1546,O01547,C0120,P064,3,2023-10-05,745.23,2235.69,2023
1547,O01548,C0019,P036,4,2023-10-14,877.81,3511.24,2023
1548,O01549,C0464,P091,5,2023-10-29,157.58,787.9000000000001,2023
1549,O01550,C0108,P001,2,2023-10-11,534.93,1069.86,2023
1550,O01551,C0421,P082,4,2023-10-09,545.01,2180.04,2023
1551,O01552,C0057,P036,5,2023-10-13,877.81,4389.049999999999,2023
1552,O01553,C0257,P064,2,2023-10-31,745.23,1490.46,2023
1553,O01554,C0283,P025,5,2023-10-27,576.6,2883.0,2023
1554,O01555,C0345,P088,5,2023-10-29,403.85,2019.25,2023
1555,O01556,C0290,P023,1,2023-10-04,71.16,71.16,2023
1556,O01557,C0302,P017,1,2023-10-02,831.47,831.47,2023
1557,O01558,C0066,P034,5,2023-10-07,525.45,2627.25,2023
1558,O01559,C0439,P030,5,2023-10-08,167.84,839.2,2023
1559,O01560,C0374,P036,2,2023-10-25,877.81,1755.62,2023
1560,O01561,C0435,P087,1,2023-10-20,585.47,585.47,2023
1561,O01562,C0497,P089,5,2023-10-19,464.7,2323.5,2023
1562,O01563,C0315,P033,5,2023-10-08,666.87,3334.35,2023
1563,O01564,C0453,P059,1,2023-10-16,894.42,894.42,2023
1564,O01565,C0481,P055,1,2023-10-17,143.58,143.58,2023
1565,O01566,C0438,P042,4,2023-10-25,304.87,1219.48,2023
1566,O01567,C0433,P053,3,2023-10-17,629.57,1888.71,2023
1567,O01568,C0063,P088,5,2023-10-13,403.85,2019.25,2023
1568,O01569,C0239,P064,3,2023-10-31,745.23,2235.69,2023
1569,O01570,C0265,P098,1,2023-10-04,567.31,567.31,2023
1570,O01571,C0453,P093,2,2023-10-09,508.36,1016.72,2023
1571,O01572,C0025,P036,4,2023-10-02,877.81,3511.24,2023
1572,O01573,C0273,P058,3,2023-10-11,535.79,1607.37,2023
1573,O01574,C0003,P051,2,2023-10-15,121.31,242.62,2023
1574,O01575,C0172,P011,5,2023-10-18,761.43,3807.1499999999996,2023
1575,O01576,C0414,P004,2,2023-10-14,138.74,277.48,2023
1576,O01577,C0354,P055,1,2023-10-03,143.58,143.58,2023
1577,O01578,C0470,P032,2,2023-10-16,815.5,1631.0,2023
1578,O01579,C0085,P043,3,2023-10-01,748.87,2246.61,2023
1579,O01580,C0033,P081,1,2023-10-14,695.48,695.48,2023
1580,O01581,C0015,P062,4,2023-10-21,315.16,1260.64,2023
1581,O01582,C0414,P004,5,2023-10-08,138.74,693.7,2023
1582,O01583,C0409,P081,3,2023-10-30,695.48,2086.44,2023
1583,O01584,C0431,P033,2,2023-10-29,666.87,1333.74,2023
1584,O01585,C0056,P061,2,2023-10-01,155.92,311.84,2023
1585,O01586,C0491,P044,1,2023-10-09,505.21,505.21,2023
1586,O01587,C0421,P043,5,2023-10-18,748.87,3744.35,2023
1587,O01588,C0407,P031,1,2023-10-31,168.44,168.44,2023
1588,O01589,C0398,P077,5,2023-10-19,233.11,1165.5500000000002,2023
1589,O01590,C0294,P017,5,2023-11-25,831.47,4157.35,2023
1590,O01591,C0132,P046,4,2023-11-04,900.08,3600.32,2023
1591,O01592,C0247,P093,5,2023-11-21,508.36,2541.8,2023
1592,O01593,C0228,P024,2,2023-11-15,742.42,1484.84,2023
1593,O01594,C0071,P006,1,2023-11-19,990.01,990.01,2023
1594,O01595,C0066,P040,5,2023-11-04,380.06,1900.3,2023
1595,O01596,C0224,P066,3,2023-11-03,572.04,1716.12,2023
1596,O01597,C0160,P075,5,2023-11-02,798.31,3991.5499999999997,2023
1597,O01598,C0398,P019,2,2023-11-30,128.68,257.36,2023
1598,O01599,C0241,P040,5,2023-11-02,380.06,1900.3,2023
1599,O01600,C0176,P038,3,2023-11-13,817.52,2452.56,2023
1600,O01601,C0497,P002,5,2023-11-11,56.56,282.8,2023
1601,O01602,C0301,P085,2,2023-11-29,185.69,371.38,2023
1602,O01603,C0030,P031,5,2023-11-28,168.44,842.2,2023
1603,O01604,C0420,P072,1,2023-11-23,847.22,847.22,2023
1604,O01605,C0217,P045,2,2023-11-03,236.05,472.1,2023
1605,O01606,C0500,P026,2,2023-11-26,842.62,1685.24,2023
1606,O01607,C0403,P009,3,2023-11-05,258.37,775.11,2023
1607,O01608,C0097,P086,4,2023-11-02,908.91,3635.64,2023
1608,O01609,C0356,P089,4,2023-11-30,464.7,1858.8,2023
1609,O01610,C0308,P089,3,2023-11-26,464.7,1394.1,2023
1610,O01611,C0437,P075,5,2023-11-15,798.31,3991.5499999999997,2023
1611,O01612,C0494,P043,5,2023-11-02,748.87,3744.35,2023
1612,O01613,C0154,P054,3,2023-11-10,338.23,1014.69,2023
1613,O01614,C0084,P014,4,2023-11-20,414.78,1659.12,2023
1614,O01615,C0449,P006,4,2023-11-21,990.01,3960.04,2023
1615,O01616,C0113,P001,2,2023-11-14,534.93,1069.86,2023
1616,O01617,C0355,P030,4,2023-11-03,167.84,671.36,2023
